GSE100132
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_25	NAV3	neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]	4541	0.21337094902992249	0.39863557	No	
row_26	SPON1	spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252]	4756	0.1990150660276413	0.39588305	No	
row_27	PLAAT3	phospholipase A and acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:17825]	4873	0.19170787930488586	0.39762345	No	
row_28	HRK	harakiri, BCL2 interacting protein [Source:HGNC Symbol;Acc:HGNC:5185]	5046	0.18047566711902618	0.39620236	No	
row_29	RORB	RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]	5729	0.1427946239709854	0.3684806	No	
row_30	RNF125	ring finger protein 125 [Source:HGNC Symbol;Acc:HGNC:21150]	5831	0.13694675266742706	0.36884028	No	
row_31	HMOX1	heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013]	6044	0.12526831030845642	0.3633416	No	
row_32	FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]	6124	0.12218952178955078	0.3642041	No	
row_33	PCDH10	protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]	6405	0.10908417403697968	0.3547684	No	
row_34	SYT6	synaptotagmin 6 [Source:HGNC Symbol;Acc:HGNC:18638]	6488	0.10473022609949112	0.35481152	No	
row_35	IQSEC2	IQ motif and Sec7 domain ArfGEF 2 [Source:HGNC Symbol;Acc:HGNC:29059]	6513	0.10324133187532425	0.3576231	No	
row_36	MRAP2	melanocortin 2 receptor accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:21232]	6626	0.09741639345884323	0.3559226	No	
row_37	FOXD3	forkhead box D3 [Source:HGNC Symbol;Acc:HGNC:3804]	7038	0.08037291467189789	0.33899733	No	
row_38	ZDHHC22	zinc finger DHHC-type palmitoyltransferase 22 [Source:HGNC Symbol;Acc:HGNC:20106]	7320	0.06980548053979874	0.3279983	No	
row_39	MYC	MYC proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7553]	7390	0.06706675887107849	0.3272226	No	
row_40	IRS4	insulin receptor substrate 4 [Source:HGNC Symbol;Acc:HGNC:6128]	8398	0.029917197301983833	0.27931404	No	
row_41	VGF	VGF nerve growth factor inducible [Source:HGNC Symbol;Acc:HGNC:12684]	8578	0.023038478568196297	0.2714813	No	
row_42	MAFB	MAF bZIP transcription factor B [Source:HGNC Symbol;Acc:HGNC:6408]	9039	0.007399298250675201	0.24935491	No	
row_43	MMP24	matrix metallopeptidase 24 [Source:HGNC Symbol;Acc:HGNC:7172]	9311	-0.001801667152903974	0.23622099	No	
row_44	TRPC4	transient receptor potential cation channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:12336]	9448	-0.006711323279887438	0.22985369	No	
row_45	KCNG3	potassium voltage-gated channel modifier subfamily G member 3 [Source:HGNC Symbol;Acc:HGNC:18306]	9918	-0.021988442167639732	0.20785137	No	
row_46	MIR302CHG	miR-302/367 cluster host gene [Source:HGNC Symbol;Acc:HGNC:41070]	10004	-0.025030886754393578	0.20467523	No	
row_47	ABCG2	ATP binding cassette subfamily G member 2 (JR blood group) [Source:HGNC Symbol;Acc:HGNC:74]	10071	-0.02752526104450226	0.20252098	No	
row_48	TMEM158	transmembrane protein 158 [Source:HGNC Symbol;Acc:HGNC:30293]	10178	-0.031098976731300354	0.1985557	No	
row_49	C3orf80	chromosome 3 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:40048]	10477	-0.04031102731823921	0.18559116	No	
row_50	NKX1-2	NK1 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:31652]	10576	-0.04318373277783394	0.18248162	No	
row_51	MT1X	metallothionein 1X [Source:HGNC Symbol;Acc:HGNC:7405]	11452	-0.07140503078699112	0.14260396	No	
row_52	EDNRB	endothelin receptor type B [Source:HGNC Symbol;Acc:HGNC:3180]	11508	-0.07346828281879425	0.14275716	No	
row_53	PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta [Source:HGNC Symbol;Acc:HGNC:9305]	11833	-0.08347669988870621	0.1301903	No	
row_54	VASH2	vasohibin 2 [Source:HGNC Symbol;Acc:HGNC:25723]	12439	-0.10189364850521088	0.10464296	No	
row_55	FOXO1	forkhead box O1 [Source:HGNC Symbol;Acc:HGNC:3819]	13223	-0.12649254500865936	0.071371764	No	
row_56	RIPOR2	RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872]	13320	-0.12915641069412231	0.07167466	No	
row_57	IL20RA	interleukin 20 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6003]	13547	-0.13599015772342682	0.06590732	No	
row_58	KCNAB1	potassium voltage-gated channel subfamily A regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6228]	13678	-0.1403331756591797	0.06498467	No	
row_59	DNMT3B	DNA methyltransferase 3 beta [Source:HGNC Symbol;Acc:HGNC:2979]	13954	-0.14913325011730194	0.05733678	No	
row_60	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198]	13982	-0.14972162246704102	0.061794404	No	
row_61	DSC3	desmocollin 3 [Source:HGNC Symbol;Acc:HGNC:3037]	14001	-0.1504756510257721	0.06671959	No	
row_62	KCNK12	potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274]	14164	-0.15536943078041077	0.064817645	No	
row_63	A2ML1	alpha-2-macroglobulin like 1 [Source:HGNC Symbol;Acc:HGNC:23336]	14252	-0.1582236886024475	0.066679835	No	
row_64	GRPR	gastrin releasing peptide receptor [Source:HGNC Symbol;Acc:HGNC:4609]	14858	-0.1771322786808014	0.044033606	No	
row_65	ALKAL2	ALK and LTK ligand 2 [Source:HGNC Symbol;Acc:HGNC:27683]	15420	-0.19544336199760437	0.024237154	No	
row_66	TERF1	telomeric repeat binding factor 1 [Source:HGNC Symbol;Acc:HGNC:11728]	15657	-0.20320665836334229	0.020574396	No	
row_67	UGP2	UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]	15810	-0.20895163714885712	0.021225728	No	
row_68	SHISA2	shisa family member 2 [Source:HGNC Symbol;Acc:HGNC:20366]	15852	-0.2103516310453415	0.02733908	No	
row_69	TNFRSF8	TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923]	16097	-0.21936267614364624	0.023909511	No	
row_70	SORBS2	sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098]	16528	-0.2358933538198471	0.012055226	No	
row_71	PDE4B	phosphodiesterase 4B [Source:HGNC Symbol;Acc:HGNC:8781]	17014	-0.25537657737731934	-0.0017274669	No	
row_72	FGFBP3	fibroblast growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23428]	17172	-0.26186180114746094	7.2041416E-4	No	
row_73	GABRA5	gamma-aminobutyric acid type A receptor subunit alpha5 [Source:HGNC Symbol;Acc:HGNC:4079]	18372	-0.3253907561302185	-0.045149457	No	
row_74	MIR1915HG	MIR1915 host gene [Source:HGNC Symbol;Acc:HGNC:31448]	18412	-0.3282848000526428	-0.034391295	No	
row_75	ZNF398	zinc finger protein 398 [Source:HGNC Symbol;Acc:HGNC:18373]	18469	-0.33136871457099915	-0.024342481	No	
row_76	UTF1	undifferentiated embryonic cell transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12634]	19393	-0.4146834909915924	-0.05332231	No	
row_77	LMO3	LIM domain only 3 [Source:HGNC Symbol;Acc:HGNC:6643]	19714	-0.45707768201828003	-0.051288664	No	
row_78	MANEAL	mannosidase endo-alpha like [Source:HGNC Symbol;Acc:HGNC:26452]	19965	-0.5077594518661499	-0.043890316	No	
row_79	KDR	kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]	20194	-0.5905001163482666	-0.032229714	No	
row_80	SYT4	synaptotagmin 4 [Source:HGNC Symbol;Acc:HGNC:11512]	20300	-0.6586948037147522	-0.011946916	No	
row_81	MASP1	MBL associated serine protease 1 [Source:HGNC Symbol;Acc:HGNC:6901]	20350	-0.6952193379402161	0.012472607	No	

GSE136920
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	HTR2C	HTR2C	919	1.354163408279419	0.006396593	Yes	
row_1	PDZD4	PDZD4	1244	1.225277066230774	0.030978357	Yes	
row_2	NLRP12	NLRP12	1529	1.1311372518539429	0.05423087	Yes	
row_3	TNC	TNC	1666	1.0910375118255615	0.0817667	Yes	
row_4	SEZ6	SEZ6	1812	1.053009033203125	0.10783397	Yes	
row_5	TNFRSF8	TNFRSF8	2109	0.9853878617286682	0.1262909	Yes	
row_6	C9orf129	C9orf129	3098	0.8049124479293823	0.11373501	Yes	
row_7	LRRTM1	LRRTM1	3581	0.7380187511444092	0.117919356	Yes	
row_8	GABRA5	GABRA5	3828	0.7061498761177063	0.1298914	Yes	
row_9	MMP24	MMP24	3975	0.6886416077613831	0.14504376	Yes	
row_10	LMO3	LMO3	4184	0.6648837327957153	0.157191	Yes	
row_11	IDO1	IDO1	4336	0.648075520992279	0.17094715	Yes	
row_12	ADCY8	ADCY8	4514	0.6289408206939697	0.18316926	Yes	
row_13	INHBE	INHBE	4823	0.599692165851593	0.18966724	Yes	
row_14	HRK	HRK	4940	0.5884919762611389	0.20294064	Yes	
row_15	FAM189A2	FAM189A2	5178	0.5648561716079712	0.21102776	Yes	
row_16	TRHDE-AS1	TRHDE-AS1	5258	0.5578140020370483	0.2247554	Yes	
row_17	RP11-326K13.4	RP11-326K13.4	5319	0.5513440370559692	0.23899348	Yes	
row_18	COL12A1	COL12A1	5559	0.5293097496032715	0.24594532	Yes	
row_19	MASP1	MASP1	5776	0.5108161568641663	0.25319678	Yes	
row_20	TRPC4	TRPC4	6124	0.48091739416122437	0.25470465	Yes	
row_21	MT1X	MT1X	7335	0.38432031869888306	0.22137167	No	
row_22	KCNK12	KCNK12	8272	0.32039153575897217	0.19627643	No	
row_23	SPON1	SPON1	8469	0.3087978959083557	0.19823739	No	
row_24	KCNG3	KCNG3	8629	0.29863160848617554	0.20126496	No	
row_25	HMOX1	HMOX1	9022	0.27208685874938965	0.19487205	No	
row_26	NAV3	NAV3	9175	0.26302531361579895	0.19709584	No	
row_27	MYH2	MYH2	9498	0.24129243195056915	0.19237569	No	
row_28	ST8SIA3	ST8SIA3	10101	0.20842958986759186	0.17630601	No	
row_29	VIPR2	VIPR2	10714	0.17261239886283875	0.15879673	No	
row_30	KCNAB1	KCNAB1	10802	0.16776247322559357	0.1605835	No	
row_31	ADCY2	ADCY2	10848	0.16437877714633942	0.16382451	No	
row_32	MYC	MYC	11021	0.1534721851348877	0.1620371	No	
row_33	RNF125	RNF125	11271	0.13904425501823425	0.15696763	No	
row_34	KDR	KDR	11615	0.12225324660539627	0.14791603	No	
row_35	FOXD3	FOXD3	11933	0.10474957525730133	0.13930467	No	
row_36	DSC3	DSC3	11973	0.10259807854890823	0.14092347	No	
row_37	SYT6	SYT6	12097	0.0943623036146164	0.13918586	No	
row_38	BSND	BSND	12380	0.07944006472826004	0.13111496	No	
row_39	PDE3A	PDE3A	12513	0.0717759057879448	0.12836978	No	
row_40	IRS4	IRS4	13011	0.045740269124507904	0.111331314	No	
row_41	IQSEC2	IQSEC2	13109	0.04164399206638336	0.10898263	No	
row_42	HS3ST2	HS3ST2	13148	0.0397452674806118	0.10876204	No	
row_43	HS3ST3B1	HS3ST3B1	13477	0.02386518009006977	0.09732862	No	
row_44	PCDH10	PCDH10	13607	0.01758517697453499	0.09307671	No	
row_45	TRHDE	TRHDE	14018	-0.003241342958062887	0.077991106	No	
row_46	VASH2	VASH2	14486	-0.028342535719275475	0.061544158	No	
row_47	FBLL1	FBLL1	14576	-0.032232362776994705	0.059210736	No	
row_48	TRBC2	TRBC2	14942	-0.05063929781317711	0.047206514	No	
row_49	AJAP1	AJAP1	15032	-0.055474549531936646	0.04556697	No	
row_50	PPP2R2B	PPP2R2B	15715	-0.0898871123790741	0.022995887	No	
row_51	TMEM151B	TMEM151B	16135	-0.11080362647771835	0.010788185	No	
row_52	SHISA2	SHISA2	16400	-0.12409868836402893	0.004717072	No	
row_53	MANEAL	MANEAL	16556	-0.13298791646957397	0.0029476283	No	
row_54	IL20RA	IL20RA	17347	-0.1720905750989914	-0.021168604	No	
row_55	A2ML1	A2ML1	17376	-0.1738070696592331	-0.017016595	No	
row_56	SORBS2	SORBS2	17862	-0.19820360839366913	-0.029059041	No	
row_57	SHISA9	SHISA9	17988	-0.2054450362920761	-0.027554438	No	
row_58	DNMT3B	DNMT3B	18550	-0.2356700599193573	-0.041292652	No	
row_59	AP000688.29	AP000688.29	18915	-0.25527241826057434	-0.04715071	No	
row_60	UGP2	UGP2	18948	-0.25743401050567627	-0.040650215	No	
row_61	FGF19	FGF19	19344	-0.27761921286582947	-0.046989065	No	
row_62	FGFBP3	FGFBP3	19957	-0.312547892332077	-0.060320698	No	
row_63	ZNF398	ZNF398	20621	-0.3503592908382416	-0.07441205	No	
row_64	ABCG2	ABCG2	21150	-0.37965667247772217	-0.08262967	No	
row_65	VENTX	VENTX	21251	-0.38614651560783386	-0.074804634	No	
row_66	NKX1-2	NKX1-2	21950	-0.4316346347332001	-0.087765634	No	
row_67	MAFB	MAFB	22405	-0.4630158841609955	-0.09075441	No	
row_68	CCDC141	CCDC141	22731	-0.4857953190803528	-0.08828624	No	
row_69	ADAMTS16	ADAMTS16	23382	-0.5374100208282471	-0.096311964	No	
row_70	PDE4B	PDE4B	24311	-0.6182697415351868	-0.11221809	No	
row_71	FN1	FN1	24461	-0.6319562196731567	-0.0988691	No	
row_72	RORB	RORB	25192	-0.720280110836029	-0.10439782	No	
row_73	HHLA1	HHLA1	25230	-0.7250598669052124	-0.08412193	No	
row_74	TERF1	TERF1	25342	-0.7408405542373657	-0.06611515	No	
row_75	SKIL	SKIL	25589	-0.7828907370567322	-0.051852077	No	
row_76	FOXO1	FOXO1	25843	-0.8310506343841553	-0.036410443	No	
row_77	CHAC1	CHAC1	26119	-0.8954325914382935	-0.01986141	No	
row_78	CCDC80	CCDC80	26187	-0.9204062819480896	0.0051354677	No	
row_79	VGF	VGF	26259	-0.9393507242202759	0.030549794	No	

GSE159778
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MANEAL	mannosidase endo-alpha like [Source:HGNC Symbol;Acc:HGNC:26452]	472	4.595934867858887	-0.01106937	No	
row_1	SYT4	synaptotagmin 4 [Source:HGNC Symbol;Acc:HGNC:11512]	677	4.359212875366211	-0.00880601	No	
row_2	FBLL1	fibrillarin like 1 [Source:HGNC Symbol;Acc:HGNC:35458]	758	4.260460376739502	-3.4176634E-4	No	
row_3	LRRTM1	leucine rich repeat transmembrane neuronal 1 [Source:HGNC Symbol;Acc:HGNC:19408]	887	4.109724521636963	0.005160895	No	
row_4	MAFB	MAF bZIP transcription factor B [Source:HGNC Symbol;Acc:HGNC:6408]	932	4.059303283691406	0.014913088	No	
row_5	HRK	harakiri, BCL2 interacting protein [Source:HGNC Symbol;Acc:HGNC:5185]	1194	3.7719523906707764	0.01244699	No	
row_6	VGF	VGF nerve growth factor inducible [Source:HGNC Symbol;Acc:HGNC:12684]	1528	3.443268060684204	0.0052338447	No	
row_7	ST8SIA3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:14269]	1691	3.3000690937042236	0.006551076	No	
row_8	MIR124-1HG	MIR124-1 host gene [Source:HGNC Symbol;Acc:HGNC:27231]	1928	3.1041159629821777	0.0034107417	No	
row_9	HRH3	histamine receptor H3 [Source:HGNC Symbol;Acc:HGNC:5184]	2121	2.964498281478882	0.002160116	No	
row_10	RIPOR2	RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872]	3164	2.2953546047210693	-0.045594543	No	
row_11	TMEM151B	transmembrane protein 151B [Source:HGNC Symbol;Acc:HGNC:21315]	3344	2.2026267051696777	-0.048427172	No	
row_12	MARCHF4	membrane associated ring-CH-type finger 4 [Source:HGNC Symbol;Acc:HGNC:29269]	4782	1.53191077709198	-0.11913647	No	
row_13	MRAP2	melanocortin 2 receptor accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:21232]	5428	1.2726426124572754	-0.14913683	No	
row_14	MMP24	matrix metallopeptidase 24 [Source:HGNC Symbol;Acc:HGNC:7172]	5527	1.2404351234436035	-0.1505851	No	
row_15	MASP1	MBL associated serine protease 1 [Source:HGNC Symbol;Acc:HGNC:6901]	7880	0.4749883711338043	-0.2723544	No	
row_16	TMEM158	transmembrane protein 158 [Source:HGNC Symbol;Acc:HGNC:30293]	7972	0.4449191987514496	-0.27579883	No	
row_17	HMOX1	heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013]	8229	0.36255544424057007	-0.28812936	No	
row_18	RORB	RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]	8474	0.28731289505958557	-0.30005488	No	
row_19	VIPR2	vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:12695]	9103	0.11086020618677139	-0.33261552	No	
row_20	VENTX	VENT homeobox [Source:HGNC Symbol;Acc:HGNC:13639]	9685	-0.058003343641757965	-0.36287165	No	
row_21	KCNK12	potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274]	9800	-0.09013555198907852	-0.3685744	No	
row_22	LRRC3B	leucine rich repeat containing 3B [Source:HGNC Symbol;Acc:HGNC:28105]	10585	-0.3325248956680298	-0.4086468	No	
row_23	PLAAT3	phospholipase A and acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:17825]	10694	-0.36785054206848145	-0.41321045	No	
row_24	SORBS2	sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098]	10875	-0.4172344505786896	-0.42139828	No	
row_25	C3orf80	chromosome 3 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:40048]	12334	-0.8859084248542786	-0.4951261	No	
row_26	ZDHHC22	zinc finger DHHC-type palmitoyltransferase 22 [Source:HGNC Symbol;Acc:HGNC:20106]	13202	-1.169682502746582	-0.53705895	No	
row_27	PLAAT5	phospholipase A and acyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:24978]	13222	-1.1786205768585205	-0.5345534	No	
row_28	BSND	barttin CLCNK type accessory subunit beta [Source:HGNC Symbol;Acc:HGNC:16512]	13614	-1.3216824531555176	-0.5511055	No	
row_29	TRHDE	thyrotropin releasing hormone degrading enzyme [Source:HGNC Symbol;Acc:HGNC:30748]	13632	-1.3286648988723755	-0.5480495	No	
row_30	ALKAL2	ALK and LTK ligand 2 [Source:HGNC Symbol;Acc:HGNC:27683]	13718	-1.36067795753479	-0.5484598	No	
row_31	NAV3	neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]	13737	-1.366538405418396	-0.54534376	No	
row_32	MIR1915HG	MIR1915 host gene [Source:HGNC Symbol;Acc:HGNC:31448]	13770	-1.3789408206939697	-0.54292405	No	
row_33	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198]	13972	-1.4543534517288208	-0.54913133	No	
row_34	CYP2B6	cytochrome P450 family 2 subfamily B member 6 [Source:HGNC Symbol;Acc:HGNC:2615]	14065	-1.4883023500442505	-0.5495292	No	
row_35	SEZ6	seizure related 6 homolog [Source:HGNC Symbol;Acc:HGNC:15955]	14069	-1.4886208772659302	-0.54526496	No	
row_36	PCDH10	protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]	14268	-1.568200707435608	-0.55097693	No	
row_37	HTR2C	5-hydroxytryptamine receptor 2C [Source:HGNC Symbol;Acc:HGNC:5295]	14754	-1.7650890350341797	-0.5711351	No	
row_38	KCNAB1	potassium voltage-gated channel subfamily A regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6228]	14868	-1.8044195175170898	-0.57169384	No	
row_39	TRHDE-AS1	TRHDE antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27471]	15392	-2.0372297763824463	-0.59303385	No	
row_40	FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]	15396	-2.0396664142608643	-0.58713293	No	
row_41	PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta [Source:HGNC Symbol;Acc:HGNC:9305]	15804	-2.2660179138183594	-0.6017182	No	
row_42	SPON1	spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252]	15827	-2.2758166790008545	-0.596111	No	
row_43	SYT6	synaptotagmin 6 [Source:HGNC Symbol;Acc:HGNC:18638]	16011	-2.3895742893218994	-0.5985978	No	
row_44	IL20RA	interleukin 20 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6003]	16087	-2.4246230125427246	-0.5953244	No	
row_45	TNC	tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]	16328	-2.5539164543151855	-0.60030836	No	
row_46	DSC3	desmocollin 3 [Source:HGNC Symbol;Acc:HGNC:3037]	16467	-2.6226181983947754	-0.5997463	No	
row_47	SHISA2	shisa family member 2 [Source:HGNC Symbol;Acc:HGNC:20366]	16492	-2.6389217376708984	-0.59316534	No	
row_48	COL12A1	collagen type XII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2188]	16880	-2.898029088973999	-0.60482603	Yes	
row_49	CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1 [Source:HGNC Symbol;Acc:HGNC:28680]	16969	-2.9517173767089844	-0.6006679	Yes	
row_50	INHBE	inhibin subunit beta E [Source:HGNC Symbol;Acc:HGNC:24029]	16979	-2.9575095176696777	-0.5923551	Yes	
row_51	KCNG3	potassium voltage-gated channel modifier subfamily G member 3 [Source:HGNC Symbol;Acc:HGNC:18306]	17125	-3.054064989089966	-0.5908782	Yes	
row_52	CALCR	calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440]	17207	-3.113090753555298	-0.58587414	Yes	
row_53	UTF1	undifferentiated embryonic cell transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12634]	17232	-3.1314144134521484	-0.57783043	Yes	
row_54	ADCY2	adenylate cyclase 2 [Source:HGNC Symbol;Acc:HGNC:233]	17305	-3.1863186359405518	-0.57213753	Yes	
row_55	LMO3	LIM domain only 3 [Source:HGNC Symbol;Acc:HGNC:6643]	17473	-3.3156259059906006	-0.5710359	Yes	
row_56	ABCG2	ATP binding cassette subfamily G member 2 (JR blood group) [Source:HGNC Symbol;Acc:HGNC:74]	17530	-3.354515790939331	-0.5640055	Yes	
row_57	MYC	MYC proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7553]	17534	-3.356914520263672	-0.55419225	Yes	
row_58	HS3ST2	heparan sulfate-glucosamine 3-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:5195]	17568	-3.3950586318969727	-0.5458368	Yes	
row_59	NLRP12	NLR family pyrin domain containing 12 [Source:HGNC Symbol;Acc:HGNC:22938]	17649	-3.46797776222229	-0.5397263	Yes	
row_60	ZNF398	zinc finger protein 398 [Source:HGNC Symbol;Acc:HGNC:18373]	17651	-3.468876361846924	-0.52947575	Yes	
row_61	GRPR	gastrin releasing peptide receptor [Source:HGNC Symbol;Acc:HGNC:4609]	17929	-3.747642993927002	-0.532852	Yes	
row_62	CCDC141	coiled-coil domain containing 141 [Source:HGNC Symbol;Acc:HGNC:26821]	18017	-3.8405065536499023	-0.5260017	Yes	
row_63	IQSEC2	IQ motif and Sec7 domain ArfGEF 2 [Source:HGNC Symbol;Acc:HGNC:29059]	18028	-3.852062463760376	-0.5150844	Yes	
row_64	FGFBP3	fibroblast growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23428]	18037	-3.8580923080444336	-0.50404435	Yes	
