GSE100132
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_17	UGT3A1	UDP glycosyltransferase family 3 member A1 [Source:HGNC Symbol;Acc:HGNC:26625]	3388	0.3013114035129547	0.38215652	Yes	
row_18	LYST	lysosomal trafficking regulator [Source:HGNC Symbol;Acc:HGNC:1968]	3666	0.2787116467952728	0.3829202	Yes	
row_19	DNAJC22	DnaJ heat shock protein family (Hsp40) member C22 [Source:HGNC Symbol;Acc:HGNC:25802]	3703	0.2759532034397125	0.3952789	Yes	
row_20	VWA3A	von Willebrand factor A domain containing 3A [Source:HGNC Symbol;Acc:HGNC:27088]	3712	0.27543359994888306	0.40897453	Yes	
row_21	TGM2	transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]	3828	0.26608583331108093	0.41698152	Yes	
row_22	NGFR	nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]	3854	0.2636260390281677	0.42924547	Yes	
row_23	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	4046	0.24799446761608124	0.4326263	Yes	
row_24	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:23233]	4143	0.24054796993732452	0.4402526	Yes	
row_25	NLRP1	NLR family pyrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14374]	4168	0.238810196518898	0.4512962	Yes	
row_26	HLA-DMB	major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]	4239	0.23381008207798004	0.45984405	Yes	
row_27	FNDC5	fibronectin type III domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20240]	4558	0.2119986116886139	0.45519954	Yes	
row_28	ZEB1	zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]	4653	0.2054690718650818	0.46112934	Yes	
row_29	FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	5519	0.154104083776474	0.42688677	No	
row_30	CCDC92	coiled-coil domain containing 92 [Source:HGNC Symbol;Acc:HGNC:29563]	5698	0.14448823034763336	0.42560753	No	
row_31	PLCE1	phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]	5893	0.13321125507354736	0.42297244	No	
row_32	SIPA1L2	signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]	5999	0.12717580795288086	0.42436278	No	
row_33	SAMD3	sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21574]	6071	0.12383121252059937	0.42723778	No	
row_34	HHAT	hedgehog acyltransferase [Source:HGNC Symbol;Acc:HGNC:18270]	6498	0.10407090932130814	0.41181472	No	
row_35	PLEKHB1	pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]	6500	0.10401984304189682	0.41708544	No	
row_36	ANKRD44	ankyrin repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:25259]	6594	0.09938180446624756	0.4176388	No	
row_37	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]	6813	0.08938878774642944	0.41159397	No	
row_38	TMEM88	transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]	7821	0.05193902924656868	0.3652118	No	
row_39	YAF2	YY1 associated factor 2 [Source:HGNC Symbol;Acc:HGNC:17363]	8651	0.0205990057438612	0.32589513	No	
row_40	HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:5005]	9137	0.004063996020704508	0.30248472	No	
row_41	COMMD3	COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332]	9480	-0.007678180932998657	0.28622288	No	
row_42	DOCK8	dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]	9567	-0.01057667750865221	0.2825758	No	
row_43	TRPV4	transient receptor potential cation channel subfamily V member 4 [Source:HGNC Symbol;Acc:HGNC:18083]	9928	-0.022297458723187447	0.266185	No	
row_44	ZNF518B	zinc finger protein 518B [Source:HGNC Symbol;Acc:HGNC:29365]	9934	-0.022631289437413216	0.26709884	No	
row_45	MSRB3	methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]	9938	-0.022775549441576004	0.26811746	No	
row_46	PURA	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]	10290	-0.03501545265316963	0.2528153	No	
row_47	BCORL1	BCL6 corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:25657]	10676	-0.04637150466442108	0.2364382	No	
row_48	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]	10976	-0.056340884417295456	0.22475886	No	
row_49	ADAM9	ADAM metallopeptidase domain 9 [Source:HGNC Symbol;Acc:HGNC:216]	11064	-0.05909233167767525	0.22354408	No	
row_50	ALDH1A1	aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]	11524	-0.07394085824489594	0.2049732	No	
row_51	FKBP9	FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]	11702	-0.0797872394323349	0.20043397	No	
row_52	WNK4	WNK lysine deficient protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:14544]	11776	-0.08168011158704758	0.20105605	No	
row_53	ANPEP	alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]	12317	-0.09804990887641907	0.17977358	No	
row_54	HIVEP3	HIVEP zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13561]	12396	-0.10062992572784424	0.18112125	No	
row_55	OAS3	2'-5'-oligoadenylate synthetase 3 [Source:HGNC Symbol;Acc:HGNC:8088]	12940	-0.11729994416236877	0.1606771	No	
row_56	SLFN12	schlafen family member 12 [Source:HGNC Symbol;Acc:HGNC:25500]	13379	-0.1307140737771988	0.14603217	No	
row_57	RAI1	retinoic acid induced 1 [Source:HGNC Symbol;Acc:HGNC:9834]	13514	-0.13478150963783264	0.14639923	No	
row_58	TOM1L2	target of myb1 like 2 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11984]	14143	-0.1546163409948349	0.12372411	No	
row_59	LINC01806	long intergenic non-protein coding RNA 1806 [Source:HGNC Symbol;Acc:HGNC:52599]	14550	-0.1677076518535614	0.11252928	No	
row_60	WLS	Wnt ligand secretion mediator [Source:HGNC Symbol;Acc:HGNC:30238]	14913	-0.17892086505889893	0.104050554	No	
row_61	ZFHX4	zinc finger homeobox 4 [Source:HGNC Symbol;Acc:HGNC:30939]	15068	-0.18388724327087402	0.10595485	No	
row_62	CYP7B1	cytochrome P450 family 7 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2652]	15382	-0.19407521188259125	0.100637265	No	
row_63	NME5	NME/NM23 family member 5 [Source:HGNC Symbol;Acc:HGNC:7853]	16014	-0.21595340967178345	0.080952734	No	
row_64	ENOX1	ecto-NOX disulfide-thiol exchanger 1 [Source:HGNC Symbol;Acc:HGNC:25474]	16505	-0.23484911024570465	0.06910083	No	
row_65	DACH1	dachshund family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:2663]	16941	-0.25227075815200806	0.060818188	No	
row_66	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]	17513	-0.27751606702804565	0.04720371	No	
row_67	BBS5	Bardet-Biedl syndrome 5 [Source:HGNC Symbol;Acc:HGNC:970]	17991	-0.30198442935943604	0.039418057	No	
row_68	FLRT3	fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762]	18311	-0.3216012418270111	0.040329754	No	
row_69	HRH1	histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]	19250	-0.39845705032348633	0.015028072	No	
row_70	LINC01426	long intergenic non-protein coding RNA 1426 [Source:HGNC Symbol;Acc:HGNC:50734]	19795	-0.4698350727558136	0.012563298	No	
row_71	SLITRK5	SLIT and NTRK like family member 5 [Source:HGNC Symbol;Acc:HGNC:20295]	20021	-0.5256600379943848	0.028487774	No	

GSE136920
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MSRB3	MSRB3	206	2.6161088943481445	0.06789888	Yes	
row_1	FNDC5	FNDC5	357	1.965667724609375	0.11909314	Yes	
row_2	ANKRD44	ANKRD44	984	1.327580213546753	0.13424595	Yes	
row_3	PADI3	PADI3	1336	1.1901628971099854	0.15561154	Yes	
row_4	TMEM88	TMEM88	2949	0.8293089866638184	0.11988013	Yes	
row_5	PLEKHB1	PLEKHB1	3256	0.7824384570121765	0.13114092	Yes	
row_6	DACH1	DACH1	3386	0.7624058127403259	0.14837554	Yes	
row_7	HIVEP3	HIVEP3	3424	0.7577821612358093	0.16888233	Yes	
row_8	AGPAT3	AGPAT3	3429	0.7575013041496277	0.1906026	Yes	
row_9	KIAA0895	KIAA0895	3472	0.7508495450019836	0.21072416	Yes	
row_10	SEMA3C	SEMA3C	4133	0.6704451441764832	0.20564748	Yes	
row_11	TRPV6	TRPV6	4748	0.6076610684394836	0.20046112	Yes	
row_12	ECE2	ECE2	5155	0.5666692852973938	0.20179108	Yes	
row_13	SERPINA5	SERPINA5	5286	0.5549262762069702	0.21299896	Yes	
row_14	DNAJC22	DNAJC22	5336	0.5497828125953674	0.22705677	Yes	
row_15	SLC13A5	SLC13A5	5408	0.542660653591156	0.2400946	Yes	
row_16	NGFR	NGFR	5863	0.5025569796562195	0.23779684	Yes	
row_17	ANPEP	ANPEP	6171	0.47659680247306824	0.24019125	Yes	
row_18	TGM2	TGM2	6792	0.42611163854599	0.22954163	Yes	
row_19	SLFN5	SLFN5	6852	0.42072179913520813	0.23950341	Yes	
row_20	ZFHX4	ZFHX4	6976	0.41248828172683716	0.24685836	Yes	
row_21	IGF2	IGF2	7125	0.4011895954608917	0.25296167	Yes	
row_22	RP11-686D22.8	RP11-686D22.8	7401	0.37902435660362244	0.25372383	Yes	
row_23	HLA-DMB	HLA-DMB	7761	0.3538530170917511	0.25064984	No	
row_24	HLA-DPA1	HLA-DPA1	8064	0.33278244733810425	0.24907756	No	
row_25	AKR1C3	AKR1C3	8456	0.3095090389251709	0.2435388	No	
row_26	VWA3A	VWA3A	9440	0.24529261887073517	0.21423163	No	
row_27	UGT3A1	UGT3A1	9604	0.23408204317092896	0.21495545	No	
row_28	RAI1	RAI1	9675	0.23089195787906647	0.21902983	No	
row_29	SIPA1L2	SIPA1L2	10073	0.20973160862922668	0.2103885	No	
row_30	ZNF518B	ZNF518B	10479	0.18694420158863068	0.20079316	No	
row_31	GALNT16	GALNT16	10930	0.15970902144908905	0.18874578	No	
row_32	HMGCL	HMGCL	10964	0.15688037872314453	0.19205318	No	
row_33	SLITRK5	SLITRK5	12119	0.09323905408382416	0.15202631	No	
row_34	NLRP1	NLRP1	13637	0.01615382544696331	0.09633659	No	
row_35	FBN1	FBN1	13656	0.01513165608048439	0.0961071	No	
row_36	GRAMD1C	GRAMD1C	15178	-0.06332959234714508	0.041631233	No	
row_37	SAMD3	SAMD3	15756	-0.09174052625894547	0.022920398	No	
row_38	COMMD3	COMMD3	16071	-0.1070127934217453	0.014386153	No	
row_39	FLRT3	FLRT3	16150	-0.11170502007007599	0.014723578	No	
row_40	PAG1	PAG1	16377	-0.12323048710823059	0.009915091	No	
row_41	CCDC92	CCDC92	16439	-0.1266687661409378	0.011313809	No	
row_42	NCAM2	NCAM2	16548	-0.13266713917255402	0.011145854	No	
row_43	YAF2	YAF2	16761	-0.14317922294139862	0.007431519	No	
row_44	HRH1	HRH1	17477	-0.17973746359348297	-0.013847389	No	
row_45	OAS3	OAS3	17751	-0.19256950914859772	-0.018393964	No	
row_46	F10	F10	17788	-0.1943368911743164	-0.014116285	No	
row_47	SLFN12	SLFN12	18372	-0.2256515920162201	-0.029183343	No	
row_48	HHAT	HHAT	18905	-0.25478020310401917	-0.041521575	No	
row_49	BCORL1	BCORL1	19210	-0.27110621333122253	-0.04494842	No	
row_50	CUBN	CUBN	19916	-0.30928391218185425	-0.06211727	No	
row_51	IL23R	IL23R	20272	-0.33027195930480957	-0.06572397	No	
row_52	RASGEF1C	RASGEF1C	20334	-0.3332725167274475	-0.0583608	No	
row_53	IGIP	IGIP	20471	-0.34150445461273193	-0.053536322	No	
row_54	ADAM9	ADAM9	20813	-0.3606303334236145	-0.055748355	No	
row_55	CLIC6	CLIC6	21051	-0.37416309118270874	-0.053719852	No	
row_56	LYST	LYST	21080	-0.37572023272514343	-0.04390967	No	
row_57	FKBP9	FKBP9	21266	-0.38725683093070984	-0.039578237	No	
row_58	ABLIM3	ABLIM3	21442	-0.39907193183898926	-0.034535535	No	
row_59	WNK4	WNK4	21623	-0.4120035767555237	-0.0293046	No	
row_60	ZEB1	ZEB1	21682	-0.4155105650424957	-0.019456241	No	
row_61	PSD4	PSD4	21991	-0.43444496393203735	-0.018315727	No	
row_62	TRPV4	TRPV4	22557	-0.47432196140289307	-0.025537588	No	
row_63	AGPAT4	AGPAT4	23666	-0.5594348907470703	-0.050403006	No	
row_64	BBS5	BBS5	24392	-0.6251744627952576	-0.059192754	No	
row_65	DOCK8	DOCK8	24906	-0.6814428567886353	-0.058510307	No	
row_66	PLCE1	PLCE1	25256	-0.7288724780082703	-0.050387684	No	
row_67	TOM1L2	TOM1L2	25388	-0.7484242916107178	-0.03363073	No	
row_68	PURA	PURA	25939	-0.8508003950119019	-0.02942875	No	
row_69	CDH6	CDH6	26450	-1.01291823387146	-0.019065874	No	
row_70	ALDH1A1	ALDH1A1	26963	-1.4721063375473022	0.0044792895	No	

GSE159778
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	FNDC5	fibronectin type III domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20240]	57	4.964369773864746	0.019790186	Yes	
row_1	CCDC92	coiled-coil domain containing 92 [Source:HGNC Symbol;Acc:HGNC:29563]	69	4.959595680236816	0.04196408	Yes	
row_2	ZEB1	zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]	80	4.952382564544678	0.06415719	Yes	
row_3	DACH1	dachshund family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:2663]	94	4.943314552307129	0.08615181	Yes	
row_4	LYST	lysosomal trafficking regulator [Source:HGNC Symbol;Acc:HGNC:1968]	146	4.912347316741943	0.10601714	Yes	
row_5	NGFR	nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]	152	4.910031795501709	0.12827747	Yes	
row_6	RAI1	retinoic acid induced 1 [Source:HGNC Symbol;Acc:HGNC:9834]	197	4.868258953094482	0.14830665	Yes	
row_7	IGF2	insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]	295	4.786492347717285	0.1651891	Yes	
row_8	SEMA3C	semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]	308	4.7748870849609375	0.18646346	Yes	
row_9	YAF2	YY1 associated factor 2 [Source:HGNC Symbol;Acc:HGNC:17363]	500	4.572215557098389	0.19744724	Yes	
row_10	TOM1L2	target of myb1 like 2 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11984]	507	4.569669723510742	0.21809407	Yes	
row_11	FKBP9	FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]	655	4.382584571838379	0.23050904	Yes	
row_12	CDH6	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]	660	4.374624729156494	0.2503658	Yes	
row_13	ABLIM3	actin binding LIM protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29132]	744	4.2790303230285645	0.26565272	Yes	
row_14	COMMD3	COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332]	757	4.2612481117248535	0.28457108	Yes	
row_15	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]	783	4.2321457862854	0.30267608	Yes	
row_16	HHAT	hedgehog acyltransferase [Source:HGNC Symbol;Acc:HGNC:18270]	812	4.19465970993042	0.32045227	Yes	
row_17	WLS	Wnt ligand secretion mediator [Source:HGNC Symbol;Acc:HGNC:30238]	976	4.006644248962402	0.3303061	Yes	
row_18	LOXL4	lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]	1061	3.925584316253662	0.34391952	Yes	
row_19	ZFHX4	zinc finger homeobox 4 [Source:HGNC Symbol;Acc:HGNC:30939]	1153	3.818166732788086	0.35667413	Yes	
row_20	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]	1174	3.794426202774048	0.37303284	Yes	
row_21	ZNF518B	zinc finger protein 518B [Source:HGNC Symbol;Acc:HGNC:29365]	1185	3.781352996826172	0.38985455	Yes	
row_22	TMEM88	transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]	1278	3.689203977584839	0.40196535	Yes	
row_23	HIVEP3	HIVEP zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13561]	1339	3.6287686824798584	0.4154724	Yes	
row_24	ANKRD44	ankyrin repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:25259]	1668	3.324781656265259	0.41356978	Yes	
row_25	SIPA1L2	signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]	1929	3.103799819946289	0.4142097	Yes	
row_26	BCORL1	BCL6 corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:25657]	2143	2.95054292678833	0.41660452	Yes	
row_27	BBS5	Bardet-Biedl syndrome 5 [Source:HGNC Symbol;Acc:HGNC:970]	2546	2.68870210647583	0.4079144	Yes	
row_28	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]	2620	2.639108896255493	0.41620213	Yes	
row_29	MYZAP	myocardial zonula adherens protein [Source:HGNC Symbol;Acc:HGNC:43444]	2699	2.585411310195923	0.42398208	Yes	
row_30	PURA	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]	2768	2.548386335372925	0.43211514	Yes	
row_31	IGIP	IgA inducing protein [Source:HGNC Symbol;Acc:HGNC:33847]	2798	2.5259580612182617	0.44218487	Yes	
row_32	PABPC5	poly(A) binding protein cytoplasmic 5 [Source:HGNC Symbol;Acc:HGNC:13629]	2801	2.5249977111816406	0.4536622	Yes	
row_33	VWA3A	von Willebrand factor A domain containing 3A [Source:HGNC Symbol;Acc:HGNC:27088]	3126	2.317690372467041	0.44734934	No	
row_34	HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:5005]	3440	2.151860237121582	0.44085112	No	
row_35	FLRT3	fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762]	3462	2.1385867595672607	0.4495624	No	
row_36	RASGEF1C	RasGEF domain family member 1C [Source:HGNC Symbol;Acc:HGNC:27400]	3825	1.9605294466018677	0.43962407	No	
row_37	ENOX1	ecto-NOX disulfide-thiol exchanger 1 [Source:HGNC Symbol;Acc:HGNC:25474]	4070	1.8363748788833618	0.43528715	No	
row_38	WNK4	WNK lysine deficient protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:14544]	4123	1.8181229829788208	0.4409073	No	
row_39	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:23233]	4756	1.542959451675415	0.41493377	No	
row_40	LINC01806	long intergenic non-protein coding RNA 1806 [Source:HGNC Symbol;Acc:HGNC:52599]	5044	1.424010992050171	0.40645668	No	
row_41	SLFN5	schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]	5600	1.2132863998413086	0.38299772	No	
row_42	CUBN	cubilin [Source:HGNC Symbol;Acc:HGNC:2548]	6228	0.9992474913597107	0.3547917	No	
row_43	HRH1	histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]	7110	0.7077615261077881	0.31196555	No	
row_44	MSRB3	methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]	8520	0.2756975591182709	0.23954539	No	
row_45	GRAMD1C	GRAM domain containing 1C [Source:HGNC Symbol;Acc:HGNC:25252]	8778	0.20259909331798553	0.22703467	No	
row_46	DNAJC22	DnaJ heat shock protein family (Hsp40) member C22 [Source:HGNC Symbol;Acc:HGNC:25802]	10162	-0.19635434448719025	0.15561026	No	
row_47	F10	coagulation factor X [Source:HGNC Symbol;Acc:HGNC:3528]	10568	-0.3250429332256317	0.1359214	No	
row_48	CYP7B1	cytochrome P450 family 7 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2652]	10688	-0.3659763038158417	0.13137689	No	
row_49	ADAM9	ADAM metallopeptidase domain 9 [Source:HGNC Symbol;Acc:HGNC:216]	11894	-0.7312140464782715	0.07171448	No	
row_50	ECE2	endothelin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13275]	11927	-0.7394917011260986	0.07343299	No	
row_51	TRPV6	transient receptor potential cation channel subfamily V member 6 [Source:HGNC Symbol;Acc:HGNC:14006]	12302	-0.8741419911384583	0.05788396	No	
row_52	NME5	NME/NM23 family member 5 [Source:HGNC Symbol;Acc:HGNC:7853]	12363	-0.8959625959396362	0.0588559	No	
row_53	TRPV4	transient receptor potential cation channel subfamily V member 4 [Source:HGNC Symbol;Acc:HGNC:18083]	12950	-1.083980917930603	0.033182677	No	
row_54	UGT3A1	UDP glycosyltransferase family 3 member A1 [Source:HGNC Symbol;Acc:HGNC:26625]	12979	-1.0907931327819824	0.03672175	No	
row_55	PLCE1	phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]	13223	-1.1787168979644775	0.029420525	No	
row_56	SLC13A5	solute carrier family 13 member 5 [Source:HGNC Symbol;Acc:HGNC:23089]	13993	-1.463224172592163	-0.0040832777	No	
row_57	CLIC6	chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]	14300	-1.5821452140808105	-0.012828653	No	
row_58	LINC01426	long intergenic non-protein coding RNA 1426 [Source:HGNC Symbol;Acc:HGNC:50734]	14571	-1.6906461715698242	-0.019193698	No	
row_59	SAMD3	sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21574]	14587	-1.6994906663894653	-0.012182748	No	
row_60	PSD4	pleckstrin and Sec7 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19096]	14610	-1.7094650268554688	-0.0054921177	No	
row_61	HLA-DMB	major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]	14663	-1.7261333465576172	-2.9390553E-4	No	
row_62	ANPEP	alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]	14766	-1.7688589096069336	0.0024854958	No	
row_63	AKR1C3	aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]	14836	-1.7927453517913818	0.0071002226	No	
row_64	DOCK8	dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]	15612	-2.147085189819336	-0.023580555	No	
row_65	SLITRK5	SLIT and NTRK like family member 5 [Source:HGNC Symbol;Acc:HGNC:20295]	15716	-2.212745189666748	-0.01881739	No	
row_66	TGM2	transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]	15944	-2.3504443168640137	-0.01990729	No	
row_67	KHDRBS2	KH RNA binding domain containing, signal transduction associated 2 [Source:HGNC Symbol;Acc:HGNC:18114]	16361	-2.5710527896881104	-0.029869188	No	
row_68	FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	16476	-2.6286277770996094	-0.023773666	No	
row_69	PADI3	peptidyl arginine deiminase 3 [Source:HGNC Symbol;Acc:HGNC:18337]	17443	-3.294159412384033	-0.05918143	No	
row_70	PLEKHB1	pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]	17572	-3.3971457481384277	-0.050292935	No	
row_71	FOLR1	folate receptor alpha [Source:HGNC Symbol;Acc:HGNC:3791]	17800	-3.609818458557129	-0.04560622	No	
row_72	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	17903	-3.7123868465423584	-0.033912055	No	
row_73	OAS3	2'-5'-oligoadenylate synthetase 3 [Source:HGNC Symbol;Acc:HGNC:8088]	18089	-3.90495228767395	-0.025675168	No	
row_74	NCAM2	neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]	18482	-4.271892547607422	-0.02658039	No	
row_75	SLFN12	schlafen family member 12 [Source:HGNC Symbol;Acc:HGNC:25500]	18601	-4.400652885437012	-0.012565958	No	
row_76	ALDH1A1	aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]	18911	-4.747554302215576	-0.0069488194	No	
row_77	SERPINA5	serpin family A member 5 [Source:HGNC Symbol;Acc:HGNC:8723]	18967	-4.787007808685303	0.012132417	No	

GSE186207
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
